player,name,position,team,mean_adp,median_adp,n_drafts
0526,"Falcons, Atlanta",Def,ATL,189.73684210526315,187.0,19
13641,"McCloud, Ray-Ray",WR,NYG,190.34782608695653,188.0,23
9694,"Gano, Graham",PK,NYG,190.75,191.5,4
13156,"Smith-Schuster, JuJu",WR,KCC,191.0,185.0,11
16896,"Shrader, Spencer",PK,IND,191.33333333333334,201.5,6
0626,"Falcons, Atlanta",Off,ATL,192.0,192.0,2
15788,"Tolbert, Jalen",WR,DAL,192.0,189.0,27
0559,"Jaguars, Jacksonville",ST,JAC,192.0,192.0,1
0624,"Vikings, Minnesota",Off,MIN,192.0,192.0,2
16629,"Wilson, Roman",WR,PIT,192.2,180.5,10
16206,"Wilson, Michael",WR,ARI,192.5,186.5,36
0503,"Dolphins, Miami",Def,MIA,192.8235294117647,186.0,17
16432,"Wilson, Emanuel",RB,GBP,193.0,193.5,24
0701,"Bills, Buffalo",TMPK,BUF,193.1,198.0,10
16619,"Franklin, Troy",WR,DEN,193.14285714285714,185.0,14
16178,"Mitchell, Keaton",RB,BAL,193.22222222222223,189.0,18
8851,"Folk, Nick",PK,NYJ,193.25,176.5,8
12447,"Mostert, Raheem",RB,LVR,193.37037037037038,186.0,27
16207,"Iosivas, Andrei",WR,CIN,194.0,197.0,19
16809,"Coker, Jalen",WR,CAR,195.0,186.5,16
17034,"Ewers, Quinn",QB,MIA,195.0,195.0,2
17220,"Borregales, Andres",PK,NEP,195.33333333333334,195.0,15
0554,"Patriots, New England",ST,NEP,195.66666666666666,176.0,3
15981,"Turpin, KaVontae",WR,DAL,195.83333333333334,185.0,6
16723,"Barner, AJ",TE,SEA,196.42857142857142,204.0,14
16633,"Whittington, Jordan",WR,LAR,197.0,197.0,1
15301,"Atwell, Tutu",WR,LAR,197.0,189.0,4
0608,"Titans, Tennessee",Off,TEN,197.0,197.0,1
0706,"Bengals, Cincinnati",TMPK,CIN,197.14285714285714,194.0,7
14080,"Singletary, Devin",RB,NYG,197.47058823529412,192.0,17
13168,"Reynolds, Josh",WR,NYJ,197.66666666666666,186.0,3
17049,"Smith, Brashard",RB,KCC,197.92307692307693,189.0,13
0619,"Cardinals, Arizona",Off,ARI,198.66666666666666,211.0,3
0613,"Raiders, Las Vegas",Off,LVR,199.0,199.0,1
15777,"Austin III, Calvin",WR,PIT,199.75,203.0,12
0627,"Panthers, Carolina",Off,CAR,200.0,200.0,1
17060,"Giddens, DJ",RB,IND,200.0,194.5,14
16636,"Corley, Malachi",WR,CLE,200.0,200.0,1
15255,"Gainwell, Kenneth",RB,PIT,200.0,186.0,5
16166,"Tucker, Sean",RB,TBB,201.0,209.0,11
0604,"Patriots, New England",Off,NEP,201.0,201.0,1
16586,"Rattler, Spencer",QB,NOS,201.0,205.0,13
13793,"Valdes-Scantling, Marquez",WR,PIT,201.5,201.5,2
16578,"Macdonald, Mike",Coach,SEA,202.0,193.0,3
8653,"Tomlin, Mike",Coach,FA,203.66666666666666,200.0,3
0509,"Jaguars, Jacksonville",Def,JAC,203.85714285714286,200.0,7
14223,"Mattison, Alexander",RB,MIA,204.0,204.0,1
13157,"Samuel, Curtis",WR,BUF,204.5,190.5,6
16248,"Gannon, Jonathan",Coach,FA,205.0,195.0,3
2020,"Glenn, Aaron",Coach,NYJ,205.0,205.0,1
17277,"Fitzgerald, Ryan",PK,CAR,205.25,198.5,4
15766,"Moore, Skyy",WR,SFO,206.0,171.0,3
0713,"Raiders, Las Vegas",TMPK,LVR,207.0,174.0,3
0726,"Falcons, Atlanta",TMPK,ATL,208.0,199.5,6
14852,"Gibson, Antonio",RB,NEP,208.0,189.0,10
17037,"Gabriel, Dillon",QB,CLE,208.0,208.0,1
15786,"Nailor, Jalen",WR,MIN,208.25,200.5,4
0571,"Bears, Chicago",ST,CHI,208.66666666666666,227.0,3
0730,"49ers, San Francisco",TMPK,SFO,209.0,202.0,7
17101,"Prather, Kaden",WR,FA,209.0,209.0,1
15694,"Willis, Malik",QB,GBP,209.0,209.0,1
14122,"Slayton, Darius",WR,NYG,209.375,214.5,8
16390,"McLaughlin, Jaleel",RB,DEN,209.4,204.0,5
2982,"Vrabel, Mike",Coach,NEP,209.5,209.5,2
16604,"Lloyd, MarShawn",RB,GBP,209.83333333333334,196.5,6
11387,"Hopkins, Dustin",PK,FA,210.0,210.0,1
16422,"Remigio, Nikko",WR,KCC,210.0,210.0,1
17254,"Mumpfield, Konata",WR,LAR,212.0,212.0,1
0728,"Rams, Los Angeles",TMPK,LAR,212.75,214.0,4
0558,"Titans, Tennessee",ST,TEN,213.0,213.0,2
14143,"Knox, Dawson",TE,BUF,213.0,213.0,2
14123,"Renfrow, Hunter",WR,FA,213.0,213.0,1
17205,"Lambert-Smith, KeAndre",WR,LAC,213.33333333333334,184.0,3
13675,"Conklin, Tyler",TE,LAC,213.5,213.5,2
14600,"Slye, Joey",PK,TEN,214.4,204.0,5
16168,"Abanikanda, Israel",RB,DAL,215.0,215.0,1
0564,"Chargers, Los Angeles",ST,LAC,215.0,211.0,3
16643,"Sanders, Ja'Tavion",TE,CAR,215.0,191.0,5
17184,"Lane, Jaylin",WR,WAS,215.5,177.0,4
16597,"Brooks, Jonathon",RB,CAR,216.0,216.0,1
13377,"Patrick, Tim",WR,JAC,216.0,216.0,1
15337,"Gray, Noah",TE,KCC,216.83333333333334,214.5,6
0580,"49ers, San Francisco",ST,SFO,217.0,240.0,3
0570,"Commanders, Washington",ST,WAS,217.0,217.0,2
15797,"Dulcich, Greg",TE,MIA,217.0,217.0,1
13763,"Dissly, Will",TE,LAC,217.0,209.0,7
14592,"Zaccheaus, Olamide",WR,CHI,218.2,202.0,5
0527,"Panthers, Carolina",Def,CAR,218.66666666666666,181.0,3
14137,"Fant, Noah",TE,CIN,218.8,182.0,5
14095,"Johnson, Ty",RB,BUF,219.83333333333334,211.5,12
13898,"Joseph, Greg",PK,LVR,220.0,220.0,1
0565,"Seahawks, Seattle",ST,SEA,220.0,202.0,3
16193,"Boutte, Kayshon",WR,NEP,220.33333333333334,209.0,9
16684,"Washington, Malik",WR,MIA,220.5,199.5,6
17046,"Neal, Devin",RB,NOS,220.8,203.0,5
13424,"Hill, Taysom",TE,NOS,221.14285714285714,213.0,7
17073,"Ayomanor, Elic",WR,TEN,222.85714285714286,214.0,7
16170,"McIntosh, Kenny",RB,SEA,224.0,224.0,1
11640,"Bridgewater, Teddy",QB,TBB,224.5,224.5,2
0553,"Dolphins, Miami",ST,MIA,225.33333333333334,223.0,3
0578,"Rams, Los Angeles",ST,LAR,225.5,225.5,2
16788,"Vele, Devaughn",WR,NOS,226.0,226.0,1
0702,"Colts, Indianapolis",TMPK,IND,228.0,208.5,4
0567,"Giants, New York",ST,NYG,228.66666666666666,232.0,3
0703,"Dolphins, Miami",TMPK,MIA,229.0,229.0,2
16585,"Milton, Joe",QB,DAL,229.0,229.0,1
16624,"Thrash, Jamari",WR,CLE,229.5,229.5,2
0508,"Titans, Tennessee",Def,TEN,229.66666666666666,201.0,3
1395,"Carroll, Pete",Coach,FA,230.0,230.0,1
16626,"Mitchell, Adonai",WR,NYJ,230.8,200.0,5
15330,"Jordan, Brevin",TE,HOU,233.0,233.0,1
15965,"Chestnut, Julius",RB,TEN,234.0,234.0,1
16212,"Mayer, Michael",TE,LVR,234.66666666666666,211.0,3
14079,"Sanders, Miles",RB,DAL,239.8,240.0,5
10868,"Zuerlein, Greg",PK,FA,240.0,240.0,1
0566,"Cowboys, Dallas",ST,DAL,240.0,260.0,3
17039,"Shough, Tyler",QB,NOS,240.0,240.0,3
9424,"Morris, Raheem",Coach,FA,242.0,242.0,1
16195,"Wicks, Dontayvion",WR,GBP,242.75,233.5,4
16419,"Szmyt, Andre",PK,CLE,243.0,243.0,2
0576,"Falcons, Atlanta",ST,ATL,245.0,245.0,2
17028,"Schottenheimer, Brian",Coach,DAL,246.0,246.0,1
17029,"Coen, Liam",Coach,JAC,248.0,248.0,1
0727,"Panthers, Carolina",TMPK,CAR,248.5,248.5,2
0715,"Seahawks, Seattle",TMPK,SEA,248.5,248.5,2
13133,"Perine, Samaje",RB,CIN,250.0,254.0,4
0704,"Patriots, New England",TMPK,NEP,251.0,251.0,2
0717,"Giants, New York",TMPK,NYG,251.0,251.0,2
0563,"Raiders, Las Vegas",ST,LVR,251.0,251.0,2
13148,"Ogunbowale, Dare",RB,HOU,254.0,254.0,1
0555,"Jets, New York",ST,NYJ,255.0,255.0,1
16577,"Canales, Dave",Coach,CAR,256.0,256.0,1
12677,"Hooper, Austin",TE,NEP,256.0,256.0,2
13143,"McNichols, Jeremy",RB,WAS,256.5,256.5,2
10700,"Cousins, Kirk",QB,ATL,257.6666666666667,234.0,3
0529,"Saints, New Orleans",Def,NOS,257.6666666666667,240.0,3
0729,"Saints, New Orleans",TMPK,NOS,260.5,260.5,2
14067,"Minshew, Gardner",QB,KCC,264.0,264.0,1
0721,"Bears, Chicago",TMPK,CHI,264.0,264.0,2
0723,"Packers, Green Bay",TMPK,GBP,265.0,265.0,1
0705,"Jets, New York",TMPK,NYJ,266.0,266.0,2
16393,"Bobo, Jake",WR,SEA,272.0,272.0,1
15109,"Westbrook-Ikhine, Nick",WR,MIA,274.0,274.0,1
16752,"Davis, Isaiah",RB,NYJ,276.0,276.0,1
14063,"Stidham, Jarrett",QB,DEN,279.0,279.0,1
14799,"Akers, Cam",RB,SEA,279.5,279.5,2
15240,"Lance, Trey",QB,LAC,281.0,281.0,1
15263,"Mitchell, Elijah",RB,NEP,282.0,297.0,3
0719,"Cardinals, Arizona",TMPK,ARI,285.5,285.5,2
16423,"Brownlee, Jason",WR,KCC,294.0,294.0,1
16644,"Sinnott, Ben",TE,WAS,300.0,300.0,1
12785,"Robinson, Demarcus",WR,SFO,302.5,302.5,2
0708,"Titans, Tennessee",TMPK,TEN,313.0,313.0,1
15795,"Kolar, Charlie",TE,BAL,315.0,315.0,1
15727,"Knight, Bam",RB,ARI,324.5,324.5,2
14370,"Hudson, Tanner",TE,CIN,325.0,325.0,1
16221,"Schoonmaker, Luke",TE,DAL,327.5,327.5,2
16403,"Tinsley, Mitchell",WR,CIN,334.0,334.0,1
16385,"Demercado, Emari",RB,ARI,337.0,337.0,1
15258,"Carter, Michael",RB,ARI,341.0,341.0,1
0707,"Browns, Cleveland",TMPK,CLE,344.0,344.0,1
15693,"Howell, Sam",QB,PHI,351.0,351.0,1
13632,"Lazard, Allen",WR,FA,354.0,354.0,1
13348,"Moore, David",WR,CAR,357.0,357.0,1
